lehman1964	https://epubs.siam.org/doi/10.1137/0112057	http://web.archive.org/web/20220403235240/https://epubs.siam.org/doi/10.1137/0112057
irving-pentago2014	https://arxiv.org/abs/1404.0743	
lomonosov2012	https://chessok.com/?page_id=27966	http://web.archive.org/web/20260112223323/http://chessok.com/?page_id=27966
mead-sim1974	https://www.jstor.org/stable/27957976	
michie-menace1963	https://www.tjmccarthy.org/files/MENACE.pdf	
moravcik-deepstack2017	https://www.science.org/doi/10.1126/science.aam6960	http://web.archive.org/web/20250627103907/https://www.science.org/doi/10.1126/science.aam6960
patashnik1980	https://www.jstor.org/stable/2689613	http://web.archive.org/web/20251119081513/https://www.jstor.org/stable/2689613
nash-hex	https://www.rand.org/pubs/documents/D1164.html	http://web.archive.org/web/20251118015928/https://www.rand.org/pubs/documents/D1164.html
knuth1977	https://www.sciencedirect.com/science/article/pii/0004370275900193	
ratner-warmuth1990	https://www.sciencedirect.com/science/article/pii/S0747717108800015	
romein-bal2003	https://www.cs.vu.nl/~kielmann/papers/jav-awari.pdf	
saffidine-breakthrough2012	https://www.lamsade.dauphine.fr/~cazenave/papers/breakthrough.pdf	
rokicki2014	https://tomas.rokicki.com/rubik20.pdf	http://web.archive.org/web/20260128051721/https://tomas.rokicki.com/rubik20.pdf
schadd-fanorona2008	https://project.dke.maastrichtuniversity.nl/games/files/articles/MSc_thesis_Schadd.pdf	
schaefer1978	https://www.sciencedirect.com/science/article/pii/0022000078900458	
schaeffer2007	https://www.science.org/doi/10.1126/science.1144079	http://web.archive.org/web/20251121164607/https://www.science.org/doi/10.1126/science.1144079
plambeck-notakto2013	https://arxiv.org/abs/1301.1672	
schensted-titus1975	https://www.jstor.org/stable/i23693477	
shannon1950	https://www.computerhistory.org/chess/doc-431614f453dde/	http://web.archive.org/web/20260428051943/https://www.computerhistory.org/chess/doc-431614f453dde/
silver-alphago2016	https://www.nature.com/articles/nature16961	http://web.archive.org/web/20260505162325/https://www.nature.com/articles/nature16961
silver-alphazero2018	https://www.science.org/doi/10.1126/science.aar6404	http://web.archive.org/web/20250731190507/https://www.science.org/doi/10.1126/science.aar6404
sprague1935	https://eudml.org/doc/168796	http://web.archive.org/web/20240527091014/https://eudml.org/doc/168796
takizawa2023	https://arxiv.org/abs/2310.19387	http://web.archive.org/web/20260331235349/https://arxiv.org/abs/2310.19387
tanaka-quixo2020	https://arxiv.org/abs/2007.15895	http://web.archive.org/web/20260312092239/https://arxiv.org/abs/2007.15895
thompson1986	https://www.icga.org/icga/journal/	http://web.archive.org/web/20241130164138/https://www.icga.org/icga/journal/
tesauro1995	https://www.bkgm.com/articles/tesauro/tdgammon.html	
tromp-connectfour	https://tromp.github.io/c4/c4.html	http://web.archive.org/web/20260412200455/https://tromp.github.io/c4/c4.html
uiterwijk-domineering2016	https://www.sciencedirect.com/science/article/pii/S0304397516300354	http://web.archive.org/web/20240416021722/https://www.sciencedirect.com/science/article/pii/S0304397516300354
vandenherik2002	https://www.sciencedirect.com/science/article/pii/S0304397501001528	
wagner-virag2001	https://www.combinatorics.org/ojs/index.php/eljc/article/view/v8i1n1	http://web.archive.org/web/20260307091340/https://www.combinatorics.org/ojs/index.php/eljc/article/view/v8i1n1
vanderwerf-go2003	https://project.dke.maastrichtuniversity.nl/games/files/articles/Go_Solved.pdf	
watkins-losingchess2016	https://magma.maths.usyd.edu.au/users/watkins/papers/losingchess.pdf	
wythoff1907	https://archive.org/details/wythoff1907	
culberson-sokoban1999	https://webdocs.cs.ualberta.ca/~joe/Preprints/Sokoban/paper.pdf	
gardner-tower-of-hanoi	https://www.scientificamerican.com/article/mathematical-games-1957-09/	http://web.archive.org/web/20251102115552/https://www.scientificamerican.com/article/mathematical-games-1957-09/
gasser-laskermorris1996	https://www.sciencedirect.com/science/article/pii/0304397595002174	
herik-dao2002	https://project.dke.maastrichtuniversity.nl/games/files/articles/Dao.pdf	
kaye-minesweeper2000	https://web.mat.bham.ac.uk/R.W.Kaye/minesw/minesw.pdf	
anderson-feil1998	https://www.jstor.org/stable/2691555	
lichtenstein-sipser1980	https://dl.acm.org/doi/10.1145/322264.322272	
loh-poly-y	https://arxiv.org/abs/1306.0144	
demaine-rushhour2002	https://erikdemaine.org/papers/Rushhour_TR2002/	
nievergelt-pylos	https://www.researchgate.net/publication/220461921_Pylos	
patashnik1976	https://www.jstor.org/stable/2689980	
reisch-hex1981	https://link.springer.com/article/10.1007/BF00288536	
ratner-warmuth-sliding	https://www.sciencedirect.com/science/article/pii/S0747717108800015	
schadd-connect6	https://www.sciencedirect.com/science/article/pii/S0304397508009335	
selman-sudoku2003	https://www-imai.is.s.u-tokyo.ac.jp/~yato/data2/SIGAL87-2.pdf	
thompson-bridge	https://www.cs.cmu.edu/~bridge/	
slitherlink-np	https://www-imai.is.s.u-tokyo.ac.jp/~yato/data2/SIGAL87-2.pdf	
ueda-skat2009	https://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1822	
winning-ways-hackenbush	https://www.routledge.com/Winning-Ways-for-Your-Mathematical-Plays-Volume-1/Berlekamp-Conway-Guy/p/book/9781568811307	http://web.archive.org/web/20260217011838/https://www.routledge.com/Winning-Ways-for-Your-Mathematical-Plays-Volume-1/Berlekamp-Conway-Guy/p/book/9781568811307
yoshizoe-hanabi	https://arxiv.org/abs/1902.00506	
zermelo1913	https://link.springer.com/chapter/10.1007/978-3-642-21810-6_4	
beasley-pegsolitaire1985	https://www.worldcat.org/oclc/12723691	
