makruk	https://en.wikipedia.org/wiki/Makruk	http://web.archive.org/web/20260302012918/https://en.wikipedia.org/wiki/Makruk
losing-chess	https://en.wikipedia.org/wiki/Losing_chess	http://web.archive.org/web/20260420060404/https://en.wikipedia.org/wiki/Losing_chess
mastermind	https://en.wikipedia.org/wiki/Mastermind_(board_game)	http://web.archive.org/web/20260511072108/https://en.wikipedia.org/wiki/Mastermind_(board_game)
maze-conway	https://en.wikipedia.org/wiki/Maze_(solitaire)	http://web.archive.org/web/20251230102226/https://en.wikipedia.org/wiki/Maze_(solitaire)
misere-nim	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
mnk-games	https://en.wikipedia.org/wiki/M,n,k-game	http://web.archive.org/web/20260307135720/https://en.wikipedia.org/wiki/M,n,k-game
mock-turtles	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
minichess	https://en.wikipedia.org/wiki/Minichess	http://web.archive.org/web/20260210010246/https://en.wikipedia.org/wiki/Minichess
megaminx	https://en.wikipedia.org/wiki/Megaminx	http://web.archive.org/web/20260504110719/https://en.wikipedia.org/wiki/Megaminx
minesweeper	https://en.wikipedia.org/wiki/Minesweeper_(video_game)	http://web.archive.org/web/20260501224147/https://en.wikipedia.org/wiki/Minesweeper_(video_game)
mock-wythoff	https://en.wikipedia.org/wiki/Wythoff%27s_game	http://web.archive.org/web/20251206112849/https://en.wikipedia.org/wiki/Wythoff%27s_game
nim	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
mogul	https://en.wikipedia.org/wiki/Combinatorial_game_theory	http://web.archive.org/web/20260508023449/https://en.wikipedia.org/wiki/Combinatorial_game_theory
nine-holes	https://en.wikipedia.org/wiki/Three_men%27s_morris	http://web.archive.org/web/20251231113758/https://en.wikipedia.org/wiki/Three_men's_morris
nine-mens-morris	https://en.wikipedia.org/wiki/Nine_men%27s_morris	http://web.archive.org/web/20260328233608/https://en.wikipedia.org/wiki/Nine_Men%27s_Morris
ninuki-renju	https://en.wikipedia.org/wiki/Ninuki-renju	http://web.archive.org/web/20210504225326/http://en.wikipedia.org/wiki/Ninuki-renju
node-kayles	https://en.wikipedia.org/wiki/Kayles	http://web.archive.org/web/20251201221417/https://en.wikipedia.org/wiki/Kayles
nonograms	https://en.wikipedia.org/wiki/Nonogram	
mu-torere	https://en.wikipedia.org/wiki/M%C5%AB_t%C5%8Drere	http://web.archive.org/web/20260304162546/https://en.wikipedia.org/wiki/M%C5%AB_t%C5%8Drere
lines-of-action	https://en.wikipedia.org/wiki/Lines_of_Action	http://web.archive.org/web/20260307215220/https://en.wikipedia.org/wiki/Lines_of_Action
northcotts-game	https://en.wikipedia.org/wiki/Northcott%27s_game	
notakto	https://en.wikipedia.org/wiki/Notakto	
onyx	https://en.wikipedia.org/wiki/Onyx_(game)	
order-and-chaos	https://en.wikipedia.org/wiki/Order_and_Chaos	
othello	https://en.wikipedia.org/wiki/Reversi	
pallanguzhi	https://en.wikipedia.org/wiki/Pallanguzhi	
l-game	https://en.wikipedia.org/wiki/L_game	
pegs-solitaire	https://en.wikipedia.org/wiki/Peg_solitaire	
pentago	https://en.wikipedia.org/wiki/Pentago	
pente	https://en.wikipedia.org/wiki/Pente	
phutball	https://en.wikipedia.org/wiki/Phutball	
picaria	https://en.wikipedia.org/wiki/Picaria	
pocket-cube	https://en.wikipedia.org/wiki/Pocket_Cube	
poker-nim	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
pong-hau-ki	https://en.wikipedia.org/wiki/Pong_hau_ki	
punct	https://en.wikipedia.org/wiki/P%C3%9CNCT	
poly-y	https://en.wikipedia.org/wiki/Y_(game)	
push	https://en.wikipedia.org/wiki/Push_(game)	
pylos	https://en.wikipedia.org/wiki/Pylos_(game)	
pyraminx	https://en.wikipedia.org/wiki/Pyraminx	
quarto	https://en.wikipedia.org/wiki/Quarto_(board_game)	
qubic	https://en.wikipedia.org/wiki/3D_tic-tac-toe	
quoridor	https://en.wikipedia.org/wiki/Quoridor	
quixo	https://en.wikipedia.org/wiki/Quixo	
red-blue-green-hackenbush	https://en.wikipedia.org/wiki/Hackenbush	
rock-paper-scissors	https://en.wikipedia.org/wiki/Rock_paper_scissors	
renju	https://en.wikipedia.org/wiki/Renju	
rubiks-cube	https://en.wikipedia.org/wiki/Rubik%27s_Cube	
ruler-game	https://en.wikipedia.org/wiki/Ruler_game	
rush-hour	https://en.wikipedia.org/wiki/Rush_Hour_(puzzle)	
samegame	https://en.wikipedia.org/wiki/SameGame	
russian-draughts	https://en.wikipedia.org/wiki/Russian_draughts	
score-four	https://en.wikipedia.org/wiki/Score_Four	
seega	https://en.wikipedia.org/wiki/Seega_(game)	
shannon-switching-game	https://en.wikipedia.org/wiki/Shannon_switching_game	http://web.archive.org/web/20260107194010/https://en.wikipedia.org/wiki/Shannon_switching_game
shatranj	https://en.wikipedia.org/wiki/Shatranj	
shogi	https://en.wikipedia.org/wiki/Shogi	
shisima	https://en.wikipedia.org/wiki/Shisima	
shove	https://en.wikipedia.org/wiki/Shove_(game)	
sim	https://en.wikipedia.org/wiki/Sim_(game)	
six-mens-morris	https://en.wikipedia.org/wiki/Six_men%27s_morris	
skewb	https://en.wikipedia.org/wiki/Skewb	
skat	https://en.wikipedia.org/wiki/Skat_(card_game)	
slither	https://en.wikipedia.org/wiki/Slither_(board_game)	
snort	https://en.wikipedia.org/wiki/Snort_(game)	
slitherlink	https://en.wikipedia.org/wiki/Slitherlink	
sokoban	https://en.wikipedia.org/wiki/Sokoban	
songo	https://en.wikipedia.org/wiki/Mancala	
sprouts	https://en.wikipedia.org/wiki/Sprouts_(game)	http://web.archive.org/web/20260511093257/https://en.wikipedia.org/wiki/Sprouts_(game)
star	https://en.wikipedia.org/wiki/Star_(board_game)	
subtract-a-square	https://en.wikipedia.org/wiki/Subtract_a_square	
sudoku	https://en.wikipedia.org/wiki/Sudoku	
sungka	https://en.wikipedia.org/wiki/Sungka	
surakarta	https://en.wikipedia.org/wiki/Surakarta_(game)	
tablut	https://en.wikipedia.org/wiki/Tafl_games	
tamsk	https://en.wikipedia.org/wiki/TAMSK	
tant-fant	https://en.wikipedia.org/wiki/Tant_fant	
tac-tix	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
tapatan	https://en.wikipedia.org/wiki/Three_men%27s_morris	http://web.archive.org/web/20251231113758/https://en.wikipedia.org/wiki/Three_men's_morris
teeko	https://en.wikipedia.org/wiki/Teeko	
three-check-chess	https://en.wikipedia.org/wiki/Three-check_chess	
three-mens-morris	https://en.wikipedia.org/wiki/Three_men%27s_morris	http://web.archive.org/web/20251231113758/https://en.wikipedia.org/wiki/Three_men's_morris
tic-tac-chec	https://en.wikipedia.org/wiki/Tic-tac-chec	
toads-and-frogs	https://en.wikipedia.org/wiki/Toads_and_Frogs	
toguz-kumalak	https://en.wikipedia.org/wiki/Toguz_korgool	
tigers-and-goats	https://en.wikipedia.org/wiki/Bagh-Chal	
tic-tac-toe	https://en.wikipedia.org/wiki/Tic-tac-toe	
toppling-dominoes	https://en.wikipedia.org/wiki/Combinatorial_game_theory	http://web.archive.org/web/20260508023449/https://en.wikipedia.org/wiki/Combinatorial_game_theory
tower-of-hanoi	https://en.wikipedia.org/wiki/Tower_of_Hanoi	
treblecross	https://en.wikipedia.org/wiki/Treblecross	
tribolo	https://en.wikipedia.org/wiki/Tribolo	
triplets	https://en.wikipedia.org/wiki/Combinatorial_game_theory	http://web.archive.org/web/20260508023449/https://en.wikipedia.org/wiki/Combinatorial_game_theory
tribonacci-nim	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
turkish-draughts	https://en.wikipedia.org/wiki/Turkish_draughts	
turning-turtles	https://en.wikipedia.org/wiki/Nim	http://web.archive.org/web/20260513001624/https://en.wikipedia.org/wiki/Nim
twelve-mens-morris	https://en.wikipedia.org/wiki/Twelve_men%27s_morris	
twixt	https://en.wikipedia.org/wiki/TwixT	
tzaar	https://en.wikipedia.org/wiki/TZAAR	
ultimate-tic-tac-toe	https://en.wikipedia.org/wiki/Ultimate_tic-tac-toe	
undirected-vertex-geography	https://en.wikipedia.org/wiki/Generalized_geography	http://web.archive.org/web/20251116130356/https://en.wikipedia.org/wiki/Generalized_geography
unlur	https://en.wikipedia.org/wiki/Unlur	
wild-tic-tac-toe	https://en.wikipedia.org/wiki/Tic-tac-toe_variants	
whim	https://en.wikipedia.org/wiki/Combinatorial_game_theory	http://web.archive.org/web/20260508023449/https://en.wikipedia.org/wiki/Combinatorial_game_theory
volo	https://en.wikipedia.org/wiki/Volo_(game)	
wolves-and-sheep	https://en.wikipedia.org/wiki/Wolf_and_sheep	
xiangqi	https://en.wikipedia.org/wiki/Xiangqi	
wythoffs-game	https://en.wikipedia.org/wiki/Wythoff%27s_game	http://web.archive.org/web/20251206112849/https://en.wikipedia.org/wiki/Wythoff%27s_game
yahtzee	https://en.wikipedia.org/wiki/Yahtzee	
y	https://en.wikipedia.org/wiki/Y_(game)	
zertz	https://en.wikipedia.org/wiki/ZERTZ	
yinsh	https://en.wikipedia.org/wiki/YINSH	
yote	https://en.wikipedia.org/wiki/Yot%C3%A9	
